"","id","data_format","cases","access","file_name","submitter_id","data_category","type","platform","file_size","created_datetime","md5sum","updated_datetime","file_id","data_type","state","experimental_strategy","version","data_release","project","analysis_id","analysis_state","analysis_submitter_id","analysis_workflow_link","analysis_workflow_type","analysis_workflow_version","sample_type","is_ffpe","cases.submitter_id","sample.submitter_id"
"652","4376b78e-bfec-4142-8407-b967883d7b6b","TSV","TCGA-E9-A1RD-11A-33R-A157-07","open","eba8b055-6de2-48e7-bed8-40de705ad1d1.rna_seq.augmented_star_gene_counts.tsv","ac14c97a-1af0-42c5-b6ee-e2c9973b167b","Transcriptome Profiling","gene_expression","Illumina",4251315,"2021-12-13T21:46:11.646347-06:00","ad8b805c8ddda100c9f123f459cdd211","2024-07-30T09:34:56.674886-05:00","4376b78e-bfec-4142-8407-b967883d7b6b","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 41.0","TCGA-BRCA","3367044a-a774-4562-9ee2-943e1a0c947c","released","eba8b055-6de2-48e7-bed8-40de705ad1d1_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Solid Tissue Normal",NA,"TCGA-E9-A1RD","TCGA-E9-A1RD-11A"
"653","9b13d7e4-d265-4c0b-8aa3-5b4af70ff87d","TSV","TCGA-EW-A1IY-01A-11R-A13Q-07","open","8fff7b55-a9c5-4179-a86a-80bff4fed1b0.rna_seq.augmented_star_gene_counts.tsv","fd6a0e83-932c-4ce8-ae09-ce5e50694034","Transcriptome Profiling","gene_expression","Illumina",4253831,"2021-12-13T22:39:52.551675-06:00","4582565f10b5a0f5c9c0a95bebfe3f79","2024-07-30T09:27:17.604108-05:00","9b13d7e4-d265-4c0b-8aa3-5b4af70ff87d","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 41.0","TCGA-BRCA","8092a836-989c-4f7f-b897-8f8efc2f6b44","released","8fff7b55-a9c5-4179-a86a-80bff4fed1b0_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-EW-A1IY","TCGA-EW-A1IY-01A"
"654","bdee019c-38ae-4686-84fe-2454ba4c70dc","TSV","TCGA-AR-A254-01A-21R-A169-07","open","504f8320-62f8-4205-926a-a54d042d0e98.rna_seq.augmented_star_gene_counts.tsv","07957fe5-f529-4e6a-ab3f-819598951d2c","Transcriptome Profiling","gene_expression","Illumina",4252975,"2021-12-13T22:22:44.807137-06:00","b8122d2be5c5e3ef65d042168d6696de","2024-07-30T09:38:23.314932-05:00","bdee019c-38ae-4686-84fe-2454ba4c70dc","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 41.0","TCGA-BRCA","37bb46db-b77f-43ee-8e2f-5f8164401c06","released","504f8320-62f8-4205-926a-a54d042d0e98_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-AR-A254","TCGA-AR-A254-01A"
"657","ada5cdcf-f9e0-4209-aa92-ac3b921bbdf4","TSV","TCGA-E2-A14X-01A-11R-A115-07","open","7e48e080-0ec9-4589-ba1d-6f7a1f60a010.rna_seq.augmented_star_gene_counts.tsv","a86a4452-6b59-4177-b2c5-7e3cf7864f2d","Transcriptome Profiling","gene_expression","Illumina",4258418,"2021-12-13T22:22:29.747188-06:00","a9118dbf7f51e9cd86b2dedb5dce36d6","2024-07-30T10:01:21.473472-05:00","ada5cdcf-f9e0-4209-aa92-ac3b921bbdf4","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 41.0","TCGA-BRCA","587cbffe-a983-41af-9d28-20ebd6b19391","released","7e48e080-0ec9-4589-ba1d-6f7a1f60a010_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-E2-A14X","TCGA-E2-A14X-01A"
"658","958813f4-8036-42f7-856d-7a69c4175adc","TSV","TCGA-E9-A1RH-11A-34R-A169-07","open","269c35f0-a4f7-4e30-a69f-f1f3b7b5dace.rna_seq.augmented_star_gene_counts.tsv","98ea3aa6-f1cc-4c09-bcdc-8e0af9cb0899","Transcriptome Profiling","gene_expression","Illumina",4237719,"2021-12-13T21:57:30.184115-06:00","0035fb5b56a204c5c0606b98b277344b","2024-07-30T09:46:49.657097-05:00","958813f4-8036-42f7-856d-7a69c4175adc","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 41.0","TCGA-BRCA","bba6c459-0652-4c97-88d0-b82195228c82","released","269c35f0-a4f7-4e30-a69f-f1f3b7b5dace_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Solid Tissue Normal",NA,"TCGA-E9-A1RH","TCGA-E9-A1RH-11A"
"659","0a7421d4-5722-427a-9643-da1074e5c25c","TSV","TCGA-BH-A1EV-01A-11R-A137-07","open","83f93d3f-d038-4773-a671-0f218f53821c.rna_seq.augmented_star_gene_counts.tsv","b5d9f0b9-501b-45a6-8944-07de32825f3a","Transcriptome Profiling","gene_expression","Illumina",4242686,"2021-12-13T22:24:18.602788-06:00","ded910118e9a4b6fdbcbb4c044b91df9","2024-07-30T09:46:19.902285-05:00","0a7421d4-5722-427a-9643-da1074e5c25c","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 41.0","TCGA-BRCA","1cde7c26-b589-4a9b-b559-49686e862be9","released","83f93d3f-d038-4773-a671-0f218f53821c_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-BH-A1EV","TCGA-BH-A1EV-01A"
"660","b3eb0ef4-66e8-48df-9acc-fd252dc2ac61","TSV","TCGA-E2-A573-01A-11R-A29R-07","open","f084874a-f9a8-4858-a858-d9b80871755b.rna_seq.augmented_star_gene_counts.tsv","9a10752a-1752-42c9-a49e-622ba6648073","Transcriptome Profiling","gene_expression","Illumina",4242344,"2021-12-13T22:05:55.053640-06:00","35c64b0cad43916ef8bad00f95e73ba2","2024-07-30T09:45:28.076953-05:00","b3eb0ef4-66e8-48df-9acc-fd252dc2ac61","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 41.0","TCGA-BRCA","f3ccce22-1514-4e6e-ad66-9f32160d4298","released","f084874a-f9a8-4858-a858-d9b80871755b_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-E2-A573","TCGA-E2-A573-01A"
"661","d14d5953-f379-4adb-9a1b-028f91b1a9e6","TSV","TCGA-A2-A4S3-01A-21R-A266-07","open","c63a27ff-1844-4b4f-9bc7-ac4d00dc0de8.rna_seq.augmented_star_gene_counts.tsv","41ea4238-73a7-44ab-805d-e96fc23ecd8e","Transcriptome Profiling","gene_expression","Illumina",4232616,"2021-12-13T22:37:23.389977-06:00","63d95a6ce43a4ed768610970689903da","2024-07-30T09:45:14.397161-05:00","d14d5953-f379-4adb-9a1b-028f91b1a9e6","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 41.0","TCGA-BRCA","58ee5dc4-c166-456d-9c90-9fb879ae0249","released","c63a27ff-1844-4b4f-9bc7-ac4d00dc0de8_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-A2-A4S3","TCGA-A2-A4S3-01A"
"664","69aebf68-5357-4269-84fb-ee91a6bd67fd","TSV","TCGA-A7-A0D9-01A-31R-A056-07","open","8f4d89ea-3207-4fa7-9898-9b78cb971577.rna_seq.augmented_star_gene_counts.tsv","564ae340-ee65-4389-9c72-0e571bb81866","Transcriptome Profiling","gene_expression","Illumina",4243588,"2021-12-13T21:59:07.553127-06:00","02397e97a0406355b8df1cf5acb954f1","2024-07-30T10:00:29.272121-05:00","69aebf68-5357-4269-84fb-ee91a6bd67fd","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 41.0","TCGA-BRCA","5c18018c-5292-4fee-9661-6ffe6013679e","released","8f4d89ea-3207-4fa7-9898-9b78cb971577_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-A7-A0D9","TCGA-A7-A0D9-01A"
"666","06598222-e18b-45b1-9e4b-407aa120442c","TSV","TCGA-D8-A1JK-01A-11R-A13Q-07","open","a5ecc76e-a696-4e90-8bb4-7a9965e2f8a8.rna_seq.augmented_star_gene_counts.tsv","191ce35d-94f2-4077-823b-37324c3ebe2b","Transcriptome Profiling","gene_expression","Illumina",4233551,"2021-12-13T22:38:59.472114-06:00","df788459dc7b8a1180ac0b6fe64d7fe5","2024-07-30T09:56:50.677179-05:00","06598222-e18b-45b1-9e4b-407aa120442c","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 41.0","TCGA-BRCA","96df1369-dc4d-43fc-b0d7-b2c5c79d8d84","released","a5ecc76e-a696-4e90-8bb4-7a9965e2f8a8_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-D8-A1JK","TCGA-D8-A1JK-01A"
"667","206804c1-e5be-4076-9793-406d11094266","TSV","TCGA-AR-A250-01A-31R-A169-07","open","57d2c12f-e3ae-457b-b92c-22002aecdba0.rna_seq.augmented_star_gene_counts.tsv","0168fb72-a630-424b-aa5b-c00347c0c1d8","Transcriptome Profiling","gene_expression","Illumina",4251591,"2021-12-13T22:04:54.586831-06:00","0e356e298f62166a2b8780f77553dcf3","2024-07-30T09:54:24.177522-05:00","206804c1-e5be-4076-9793-406d11094266","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 41.0","TCGA-BRCA","7c983e7d-5673-4090-9e57-8ed6659693ab","released","57d2c12f-e3ae-457b-b92c-22002aecdba0_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-AR-A250","TCGA-AR-A250-01A"
"668","6c908d24-e571-436a-9a06-705c294ba5d7","TSV","TCGA-B6-A0RE-01A-11R-A056-07","open","9ba7cd75-a96c-4220-9f57-c9f0fb545a95.rna_seq.augmented_star_gene_counts.tsv","1bf95ef2-abcc-47e0-83e9-395a51ec8bd9","Transcriptome Profiling","gene_expression","Illumina",4239350,"2021-12-13T22:34:46.324461-06:00","fce1c9502897709291cce4c4fe95c70e","2024-07-30T09:26:27.284704-05:00","6c908d24-e571-436a-9a06-705c294ba5d7","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 41.0","TCGA-BRCA","322f053f-fbb7-4324-bd62-cb9c8f4014b9","released","9ba7cd75-a96c-4220-9f57-c9f0fb545a95_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-B6-A0RE","TCGA-B6-A0RE-01A"
"669","4004cdd0-51fa-4330-bd03-5448f6c7b787","TSV","TCGA-B6-A0I5-01A-11R-A034-07","open","bce4dcd7-d9e8-408a-8ab0-f993f9297a68.rna_seq.augmented_star_gene_counts.tsv","2ca50d00-1f43-4e8c-9c65-7b06e512bc3b","Transcriptome Profiling","gene_expression","Illumina",4227158,"2021-12-13T22:17:29.599343-06:00","0303bf55910d1370b888492dbc22d1a8","2024-07-30T09:24:42.615487-05:00","4004cdd0-51fa-4330-bd03-5448f6c7b787","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 41.0","TCGA-BRCA","e8912b85-2873-441c-8f6f-6ec8e812b30b","released","bce4dcd7-d9e8-408a-8ab0-f993f9297a68_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-B6-A0I5","TCGA-B6-A0I5-01A"
"671","6e112ec6-1791-4764-8a62-7ad4dfea2d3b","TSV","TCGA-A2-A0SX-01A-12R-A084-07","open","216e4f8a-be1a-41d6-b413-fa4645423caa.rna_seq.augmented_star_gene_counts.tsv","c49e5659-5407-4b71-83e4-af4817839dc9","Transcriptome Profiling","gene_expression","Illumina",4254264,"2021-12-13T22:01:33.641432-06:00","ab766d646b3d2dff3a44caed1e0a3999","2024-07-30T09:41:19.238518-05:00","6e112ec6-1791-4764-8a62-7ad4dfea2d3b","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 41.0","TCGA-BRCA","77848f7e-9658-448d-adc2-c4ee741cf4b8","released","216e4f8a-be1a-41d6-b413-fa4645423caa_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-A2-A0SX","TCGA-A2-A0SX-01A"
"672","f1934efb-1c8a-4c72-ba94-d263ef0d0cd4","TSV","TCGA-B6-A0RL-01A-11R-A084-07","open","35da5f48-1c64-488b-8330-01e5fcbd9801.rna_seq.augmented_star_gene_counts.tsv","497032e0-fce1-492a-baa4-5073b87cd49e","Transcriptome Profiling","gene_expression","Illumina",4243661,"2021-12-13T21:45:31.255792-06:00","b742c42c54d5855f8c5065bd6ebba3c7","2024-07-30T09:43:19.899687-05:00","f1934efb-1c8a-4c72-ba94-d263ef0d0cd4","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 41.0","TCGA-BRCA","a7c68e57-b0c8-4fae-affc-4d9e4c935a1c","released","35da5f48-1c64-488b-8330-01e5fcbd9801_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-B6-A0RL","TCGA-B6-A0RL-01A"
"674","4df2233b-3bbc-4d20-9abc-2a09b3f37383","TSV","TCGA-BH-A0DO-11A-22R-A12D-07","open","eb0f8bc7-5f47-4174-8e85-678bd011bc3c.rna_seq.augmented_star_gene_counts.tsv","5b0ea085-b3d6-4f53-b97e-e97ba519caa7","Transcriptome Profiling","gene_expression","Illumina",4251762,"2021-12-13T21:54:31.113978-06:00","2a9f52c2eadf6f18224c9f2f8778e873","2024-07-30T09:35:21.512235-05:00","4df2233b-3bbc-4d20-9abc-2a09b3f37383","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 41.0","TCGA-BRCA","61b03d22-7dd3-48f9-94f6-d267b59144f4","released","eb0f8bc7-5f47-4174-8e85-678bd011bc3c_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Solid Tissue Normal",NA,"TCGA-BH-A0DO","TCGA-BH-A0DO-11A"
"676","9dc09c86-c728-4bd9-b2b6-2d9962dad662","TSV","TCGA-EW-A2FS-01A-11R-A17B-07","open","d1f1743c-5fd9-4ae8-90c2-8c3e2d475d1b.rna_seq.augmented_star_gene_counts.tsv","da44e611-ff43-4958-bf7e-cca4ad82e9a8","Transcriptome Profiling","gene_expression","Illumina",4251380,"2021-12-13T21:48:25.054178-06:00","24d42f590b663170a1f908a75917da90","2024-07-30T10:07:57.973605-05:00","9dc09c86-c728-4bd9-b2b6-2d9962dad662","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 41.0","TCGA-BRCA","6bce10a9-c27f-4fa4-a6a0-0ba4a9725c6f","released","d1f1743c-5fd9-4ae8-90c2-8c3e2d475d1b_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-EW-A2FS","TCGA-EW-A2FS-01A"
"678","65bc2a34-2355-4193-b20e-439f2d7f6df2","TSV","TCGA-E2-A14Z-01A-11R-A115-07","open","88d14d8e-cbbe-4157-b3ae-f1ddcb5e9551.rna_seq.augmented_star_gene_counts.tsv","6a46fae2-ee5b-45d1-a51f-e405583e54c6","Transcriptome Profiling","gene_expression","Illumina",4240098,"2021-12-13T22:03:16.486656-06:00","bea04119d59f1054752edecdd4117bea","2024-07-30T09:18:13.455885-05:00","65bc2a34-2355-4193-b20e-439f2d7f6df2","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 41.0","TCGA-BRCA","d4763224-cb81-4895-8aad-db8b469b542b","released","88d14d8e-cbbe-4157-b3ae-f1ddcb5e9551_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-E2-A14Z","TCGA-E2-A14Z-01A"
"679","97dbbbc5-cd1a-4bb8-99c5-600870ccd35d","TSV","TCGA-GM-A2DC-01A-11R-A18M-07","open","c23d56d0-f27a-48db-b10a-f572b50ef245.rna_seq.augmented_star_gene_counts.tsv","3d35865a-8471-43e4-a8aa-b94a1f7723e2","Transcriptome Profiling","gene_expression","Illumina",4228066,"2021-12-13T21:50:48.042159-06:00","a236fcccc56a77b891c19571057311f0","2024-07-30T09:53:37.393023-05:00","97dbbbc5-cd1a-4bb8-99c5-600870ccd35d","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 41.0","TCGA-BRCA","d52f7aad-c50e-4d72-b5a4-31a47519e19c","released","c23d56d0-f27a-48db-b10a-f572b50ef245_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-GM-A2DC","TCGA-GM-A2DC-01A"
"680","bc39baa2-786e-4d9a-874e-a7f4febc3be2","TSV","TCGA-AO-A03V-01A-11R-A115-07","open","bb7098ae-862b-488c-b67e-01ed682ec783.rna_seq.augmented_star_gene_counts.tsv","0d38ce9c-f1a2-46bc-8eca-ef02b68dc2ad","Transcriptome Profiling","gene_expression","Illumina",4243788,"2021-12-13T21:58:32.725103-06:00","924842125ad905dd06b7da69b66979fb","2024-07-30T10:01:38.904501-05:00","bc39baa2-786e-4d9a-874e-a7f4febc3be2","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 41.0","TCGA-BRCA","f2268abd-a932-483d-bbac-2220568f6c94","released","bb7098ae-862b-488c-b67e-01ed682ec783_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-AO-A03V","TCGA-AO-A03V-01A"
"685","b2fdef29-2c03-4aaf-bac8-2e1e5d07333b","TSV","TCGA-A7-A26H-01A-11R-A169-07","open","7acbca97-f38d-4da8-8d82-53a8eb0a43ef.rna_seq.augmented_star_gene_counts.tsv","eceee0a7-db58-4163-8c09-fcf8da3691a8","Transcriptome Profiling","gene_expression","Illumina",4259735,"2021-12-13T22:24:46.825279-06:00","1e01ba0f5293026a3851fb3be2ab83e5","2024-07-30T10:04:14.461071-05:00","b2fdef29-2c03-4aaf-bac8-2e1e5d07333b","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 41.0","TCGA-BRCA","dd80d2d7-6f16-4759-b68c-9385329f922c","released","7acbca97-f38d-4da8-8d82-53a8eb0a43ef_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-A7-A26H","TCGA-A7-A26H-01A"
"686","c96ef17c-52c1-43d9-a7e5-730fd8f3641f","TSV","TCGA-A2-A0CY-01A-12R-A034-07","open","5e50611e-9e98-480c-bc47-28070e9edeea.rna_seq.augmented_star_gene_counts.tsv","5c9ba94b-9c68-4285-bcd8-a796b8b443aa","Transcriptome Profiling","gene_expression","Illumina",4227579,"2021-12-13T21:47:57.061176-06:00","d068ad900f6bcb8467e1bbebbf6f7924","2024-07-30T09:23:51.278686-05:00","c96ef17c-52c1-43d9-a7e5-730fd8f3641f","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 41.0","TCGA-BRCA","9a143bb4-07ac-41f1-8540-57a0cd77bc91","released","5e50611e-9e98-480c-bc47-28070e9edeea_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-A2-A0CY","TCGA-A2-A0CY-01A"
"688","a7091211-3bf5-4d3b-8625-57281bc0cd56","TSV","TCGA-UU-A93S-01A-21R-A41B-07","open","bf121f27-c765-4f64-8a9f-73c30427217b.rna_seq.augmented_star_gene_counts.tsv","576cb7f0-5007-4e4b-ac18-7ca215b1efdd","Transcriptome Profiling","gene_expression","Illumina",4213875,"2021-12-13T22:17:11.044635-06:00","efa20a1fbc82dd968f7e73ccfa927bd7","2024-07-30T10:02:56.655771-05:00","a7091211-3bf5-4d3b-8625-57281bc0cd56","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 41.0","TCGA-BRCA","1855ef1a-ebd0-4dee-a093-c842a62f7ebb","released","bf121f27-c765-4f64-8a9f-73c30427217b_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-UU-A93S","TCGA-UU-A93S-01A"
"689","9054231e-9b1f-4ee4-b22c-1e9dbfdcfc03","TSV","TCGA-B6-A0X7-01A-11R-A10J-07","open","06ce7b93-1264-4219-8a2f-d8f0d295e45f.rna_seq.augmented_star_gene_counts.tsv","866d2230-635e-4d32-a32d-65c9b6d3b58d","Transcriptome Profiling","gene_expression","Illumina",4250811,"2021-12-13T22:26:16.326393-06:00","ecd25fbc7b6a91bbd0e56c2d5531487c","2024-07-30T09:31:19.896959-05:00","9054231e-9b1f-4ee4-b22c-1e9dbfdcfc03","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 41.0","TCGA-BRCA","927f0ac6-742a-4478-aaab-403dd1e423b5","released","06ce7b93-1264-4219-8a2f-d8f0d295e45f_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-B6-A0X7","TCGA-B6-A0X7-01A"
"693","6129ca9a-5466-4cf5-be19-a4e3134659cb","TSV","TCGA-E9-A229-01A-31R-A157-07","open","db998871-01ff-4a39-ba06-fe3fb1183584.rna_seq.augmented_star_gene_counts.tsv","764f0785-f1bb-4fe8-8254-78ef5f2998a2","Transcriptome Profiling","gene_expression","Illumina",4257893,"2021-12-13T22:25:54.732055-06:00","411a7a75638e47d82f98eb5f2ef08df3","2024-07-30T09:20:08.652713-05:00","6129ca9a-5466-4cf5-be19-a4e3134659cb","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 41.0","TCGA-BRCA","5141e4ec-35d6-4bb6-ab63-1e7e90ee1b40","released","db998871-01ff-4a39-ba06-fe3fb1183584_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-E9-A229","TCGA-E9-A229-01A"
"697","3e3125cd-a554-4a76-a9e2-b9187e0db6ab","TSV","TCGA-EW-A1OZ-01A-11R-A144-07","open","3d1bf8fc-c86b-436e-ab0c-3734af129b09.rna_seq.augmented_star_gene_counts.tsv","508abcdd-e305-4e0c-aad2-47ebffedb5ba","Transcriptome Profiling","gene_expression","Illumina",4241736,"2021-12-13T22:10:43.715376-06:00","67df736fc20eff2e11b1e30224c2cd13","2024-07-30T10:05:01.252621-05:00","3e3125cd-a554-4a76-a9e2-b9187e0db6ab","Gene Expression Quantification","released","RNA-Seq","1","32.0 - 41.0","TCGA-BRCA","21733a59-0421-4146-9db9-6cc45c08f720","released","3d1bf8fc-c86b-436e-ab0c-3734af129b09_star__counts","https://github.com/NCI-GDC/gdc-rnaseq-cwl/blob/5d8c131bbff59fb0c969217fc1d44e6d1503cd1f/rnaseq-star-align/star2pass.rnaseq_harmonization.cwl","STAR - Counts","5d8c131bbff59fb0c969217fc1d44e6d1503cd1f","Primary Tumor",NA,"TCGA-EW-A1OZ","TCGA-EW-A1OZ-01A"
